id,zh,ja,repair,reson
主公，陶公遗诏由我等定下，徐州托付于您，已是定局。陶氏兄弟难堪大用，若予重任，恐乱纲纪，坏大事，最多让他们安享余荫罢了。,主公，陶公遗诏由我等定下，徐州托付于您，已是定局。陶氏兄弟难堪大用，若予重任，恐乱纲纪，坏大事，最多让他们安享余荫罢了。,主君、陶公の遺詔は我々が定め、徐州を貴殿に託すことは既に決まったことです。陶氏の兄弟は大任を担うには不向きで、もし重任を与えれば、綱紀を乱し大事を損なう恐れがあります。せいぜい余生を安楽に過ごさせる程度で十分でしょう。,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
_liubeiwish,我志在安民，非争权。陶氏有心可嘉，徐州派亦是柱石。张阎，你怎么在这，可有话说？ ,我が志は民を安んずるにあり、権力を争うにあらず。陶氏の心は賞賛に値し、徐州派もまた国の柱石なり。張閻よ、汝は長らく門を守ってきたが、何か言いたいことはあるか？,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
张阎突然猛然抬头，双目赤红，身体僵硬如木，声音低沉而诡异，似附体一般,（张阎突然猛然抬头，双目赤红，身体僵硬如木，声音低沉而诡异，似附体一般）,（張閻は突然に頭を上げ、両目は真っ赤に染まり、体は木のように硬直し、声は低く不気味で、まるで何かに取り憑かれたかのようだった）,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
主公…饕餮…饕餮索命…陶氏血债，天罚难逃！,主公…饕餮…饕餮索命…陶氏血债，天罚难逃！,主君…饕餮…饕餮が命を求める…陶氏の血の借り、天罰は逃れられぬ！,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
_zhangyanfushen,（张阎似被邪祟附身，眼中泛白，嘴角抽搐，步伐踉跄扑向陶商、陶应，手中刀锋划破空气，口中喃喃：“血火焚魂，饕餮不灭！”杀气森然。）  ,(張閻は悪霊に取り憑かれたかのように、目は白く濁り、口元を引きつらせ、よろめきながら陶商と陶応に襲いかかった。手にした刀が空気を切り裂き、口からは「血と炎で魂を焼き尽くせ、貪欲は滅びぬ！」と呟く。殺気が森然と立ち込める。),【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
将军！他疯了！救命！,将军！他疯了！救命！,将軍！彼は狂っています！助けて！,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
妖人！别杀我！,妖人！别杀我！,妖人！殺さないでくれ！,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
张阎！住手！左右，速拿下！,张阎！住手！左右，速拿下！,張閻！やめろ！左右、急いで捕らえよ！,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
_soilderblockzhangyan,（士兵一拥而上，张阎刀锋未及陶氏，被数人按倒在地，挣扎嘶吼：“陶谦屠我血亲，饕餮不息！”刀落一旁，身子抽搐。）  ,(兵士が一斉に襲い掛かり、張閻の刀が陶氏に届く前に数人に押さえつけられ、地面に倒された。もがきながら叫ぶ。「陶謙は我が一族を虐殺し、貪り続ける！」刀は傍らに落ち、体は痙攣した。),【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
张阎，你何故发狂？押下去，严加看守！,张阎，你何故发狂？押下去，严加看守！,張閻、なぜ狂ったのか？連行して厳重に監視せよ！,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
将军…多谢救命！此人为何如此恨我兄弟？可有外人撺掇？请将军明察！,将军…多谢救命！此人为何如此恨我兄弟？可有外人撺掇？请将军明察！,将軍…命の恩、感謝いたします！なぜこの者は我が兄弟をそこまで憎むのか？誰かがそそのかしたのか？将軍、どうかお調べください！,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
他…他像被鬼神附身…,他…他像被鬼神附身…,彼…彼は鬼神に取り憑かれたかのようだ…,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
昨日张阎发狂，险伤陶氏兄弟，备命彻查此事。陈登、你受托调查，可有结果？,昨日张阎发狂，险伤陶氏兄弟，备命彻查此事。陈登、你受托调查，可有结果？,昨日、張閻が発狂し、陶氏兄弟を危うく傷つけるところだった。劉備はこの件を徹底的に調査するよう命じた。陳登、君は調査を託されたが、何か結果はあったか？,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
主公，张阎之事已见端倪。我等查其随身之物，得一麻布小袋，内藏血信残卷，书‘陶氏屠我血亲，命当绝’。袋有艾叶味，似毒物惑神，此事恐是张阎自导自演，欲借机挑乱。,主公，张阎之事已见端倪。我等查其随身之物，得一麻布小袋，内藏血信残卷，书‘陶氏屠我血亲，命当绝’。袋有艾叶味，似毒物惑神，此事恐是张阎自导自演，欲借机挑乱。,主君、張閻の件は明らかになりつつあります。我々が彼の所持品を調べたところ、麻布の小さな袋が見つかりました。中には血のついた手紙の断片が入っており、「陶氏は我が一族を虐殺し、命を絶つべき」と記されていました。袋にはヨモギの香りがして、毒物で精神を惑わされたかのようです。この件は張閻が自ら仕組んだもので、混乱を引き起こそうとしたのではないかと考えられます。,【无修改】,句式过长口型不匹配；原译评分6/10；日语玩家感受：能看懂大意，但会觉得术语不统一、不像同一款游戏。
将军明鉴！我兄弟与张阎无怨，他若自演，也必有外因！昨日他如鬼附身，定有人使毒。我等性命堪忧，求将军命丹阳派护我们周全！,将军明鉴！我兄弟与张阎无怨，他若自演，也必有外因！昨日他如鬼附身，定有人使毒。我等性命堪忧，求将军命丹阳派护我们周全！ ,将軍様、ご明察ください！私の兄弟は張閻（チョウエン）と何の恨みもありません。もし彼が自ら演じたとしても、必ず外からの原因があるはずです！昨日の彼はまるで鬼に取り憑かれたようで、きっと誰かが毒を使ったに違いありません。我々の命が危ういです。どうか将軍、丹陽派に命じて我々を守ってください！,将軍様、ご明察ください！私の兄弟は張閻（チョウエン）と何の恨みもありません。もし彼が自ら演じたとしても、必ず外からの原因があるはずです！昨日の彼はまるで鬼に取り憑かれたようで、きっと誰かが毒を使ったに違いありません。我々の命が危ういです。どうか将軍、丹陽派に命じて我々を守ってください！,标点格式；原译评分8/10；日语玩家感受：基本自然，只会注意到少量格式或用词问题。
丹阳派？主公不可！丹阳派与陶谦旧部勾连甚深，若护陶氏，恐肘腋生变，乱我徐州根基。此事不过张阎一人之谋，何须劳师动众？,丹阳派？主公不可！丹阳派与陶谦旧部勾连甚深，若护陶氏，恐肘腋生变，乱我徐州根基。此事不过张阎一人之谋，何须劳师动众？,丹陽派？主君、それはなりませぬ！丹陽派は陶謙の旧臣と深く結びついております。もし陶氏を庇えば、肘腋の変を生じ、我が徐州の基盤を乱す恐れがあります。この件は張閻一人の謀略に過ぎず、大軍を動かすまでもありません。,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
